Stkcd,ShortName,Accper,Typrep,C001014000,Year
603501,韦尔股份,2021-12-31,A,19516481264.16,2021
603501,韦尔股份,2022-12-31,A,20551508994.31,2022
603501,韦尔股份,2023-12-31,A,10972660483.06,2023
603501,韦尔股份,2024-12-31,A,19489271493.34,2024
603507,振江股份,2019-12-31,A,1047570390.69,2019
603507,振江股份,2020-12-31,A,1298416751.64,2020
603507,振江股份,2021-12-31,A,1460818325.67,2021
603507,振江股份,2022-12-31,A,2294361143.71,2022
603507,振江股份,2023-12-31,A,2932709542.07,2023
603507,振江股份,2024-12-31,A,2497045326.97,2024
603508,思维列控,2019-12-31,A,318628083.98,2019
603508,思维列控,2020-12-31,A,186538633.24,2020
603508,思维列控,2021-12-31,A,366078228.77,2021
603508,思维列控,2022-12-31,A,329072833.52,2022
603508,思维列控,2023-12-31,A,301983812.35,2023
603508,思维列控,2024-12-31,A,349259630.51,2024
603511,爱慕股份,2021-12-31,A,1518961113.68,2021
603511,爱慕股份,2022-12-31,A,1135222269.35,2022
603511,爱慕股份,2023-12-31,A,1097785457.34,2023
603511,爱慕股份,2024-12-31,A,1207031915.48,2024
603515,欧普照明,2019-12-31,A,5409967778.01,2019
603515,欧普照明,2020-12-31,A,5146199188.55,2020
603515,欧普照明,2021-12-31,A,6489070336.72,2021
603515,欧普照明,2022-12-31,A,5159259242.91,2022
603515,欧普照明,2023-12-31,A,4426269950.39,2023
603515,欧普照明,2024-12-31,A,4054379870.67,2024
603516,淳中科技,2019-12-31,A,136307553.48,2019
603516,淳中科技,2020-12-31,A,197170082.4,2020
603516,淳中科技,2021-12-31,A,205545469.69,2021
603516,淳中科技,2022-12-31,A,264053543.29,2022
603516,淳中科技,2023-12-31,A,276071406.75,2023
603516,淳中科技,2024-12-31,A,320483579.38,2024
603517,绝味食品,2019-12-31,A,3504327595.26,2019
603517,绝味食品,2020-12-31,A,3714309529.45,2020
603517,绝味食品,2021-12-31,A,4532863614.98,2021
603517,绝味食品,2022-12-31,A,4877426232.82,2022
603517,绝味食品,2023-12-31,A,6163147736.67,2023
603517,绝味食品,2024-12-31,A,4397499966.73,2024
603518,锦泓集团,2019-12-31,A,1413495489.8,2019
603518,锦泓集团,2020-12-31,A,864967698.64,2020
603518,锦泓集团,2021-12-31,A,1608664050.21,2021
603518,锦泓集团,2022-12-31,A,1371204633.2,2022
603518,锦泓集团,2023-12-31,A,1644268253.94,2023
603518,锦泓集团,2024-12-31,A,1700187383.04,2024
603519,立霸股份,2019-12-31,A,301643240.92,2019
603519,立霸股份,2020-12-31,A,495474032.5,2020
603519,立霸股份,2021-12-31,A,1033294407.63,2021
603519,立霸股份,2022-12-31,A,686070187.24,2022
603519,立霸股份,2023-12-31,A,856977803.68,2023
603519,立霸股份,2024-12-31,A,672346930.1,2024
603520,司太立,2019-12-31,A,658098179.01,2019
603520,司太立,2020-12-31,A,834479446.66,2020
603520,司太立,2021-12-31,A,882486307.19,2021
603520,司太立,2022-12-31,A,1578822948.35,2022
603520,司太立,2023-12-31,A,1949730377.75,2023
603520,司太立,2024-12-31,A,1538674295.58,2024
603527,众源新材,2019-12-31,A,3196754943.71,2019
603527,众源新材,2020-12-31,A,4008641677.25,2020
603527,众源新材,2021-12-31,A,6993059095.91,2021
603527,众源新材,2022-12-31,A,7171773842.94,2022
603527,众源新材,2023-12-31,A,8332219579.98,2023
603527,众源新材,2024-12-31,A,9961531210.61,2024
603528,多伦科技,2019-12-31,A,225400364.8,2019
603528,多伦科技,2020-12-31,A,241438740.69,2020
603528,多伦科技,2021-12-31,A,255199106.16,2021
603528,多伦科技,2022-12-31,A,227589323.99,2022
603528,多伦科技,2023-12-31,A,181572383.18,2023
603528,多伦科技,2024-12-31,A,162290599.18,2024
603529,爱玛科技,2021-12-31,A,13901355060.72,2021
603529,爱玛科技,2022-12-31,A,16219896063.13,2022
603529,爱玛科技,2023-12-31,A,19878826053.53,2023
603529,爱玛科技,2024-12-31,A,18736372149.36,2024
603530,神马电力,2019-12-31,A,65162746.56,2019
603530,神马电力,2020-12-31,A,87177227.47,2020
603530,神马电力,2021-12-31,A,170023870.0,2021
603530,神马电力,2022-12-31,A,381154923.73,2022
603530,神马电力,2023-12-31,A,277209286.19,2023
603530,神马电力,2024-12-31,A,276044256.26,2024
603536,惠发食品,2019-12-31,A,978470740.05,2019
603536,惠发食品,2020-12-31,A,1167521138.16,2020
603536,惠发食品,2021-12-31,A,1313353717.01,2021
603536,惠发食品,2022-12-31,A,1345270540.54,2022
603536,惠发食品,2023-12-31,A,1618387965.27,2023
603536,惠发食品,2024-12-31,A,1528488941.78,2024
603538,美诺华,2019-12-31,A,775605508.25,2019
603538,美诺华,2020-12-31,A,729810028.12,2020
603538,美诺华,2021-12-31,A,785266326.99,2021
603538,美诺华,2022-12-31,A,792633927.05,2022
603538,美诺华,2023-12-31,A,704160223.66,2023
603538,美诺华,2024-12-31,A,761954559.82,2024
603551,奥普家居,2019-12-31,A,911112075.33,2019
603551,奥普家居,2020-12-31,A,758779609.89,2020
603551,奥普家居,2021-12-31,A,1269375866.78,2021
603551,奥普家居,2022-12-31,A,1123816329.11,2022
603551,奥普家居,2023-12-31,A,1057645392.85,2023
603551,奥普科技,2024-12-31,A,1074263291.18,2024
603555,贵人鸟,2019-12-31,A,1214808470.87,2019
603555,贵人鸟,2022-12-31,A,1789761359.97,2022
603556,海兴电力,2019-12-31,A,1755951368.34,2019
603556,海兴电力,2020-12-31,A,1555282851.38,2020
603556,海兴电力,2021-12-31,A,1979067927.79,2021
603556,海兴电力,2022-12-31,A,2157156406.32,2022
603556,海兴电力,2023-12-31,A,2290155841.81,2023
603556,海兴电力,2024-12-31,A,3047914909.35,2024
603557,起步股份,2019-12-31,A,783998580.95,2019
603557,起步股份,2020-12-31,A,842304604.23,2020
603558,健盛集团,2019-12-31,A,1081898505.55,2019
603558,健盛集团,2020-12-31,A,874600161.67,2020
603558,健盛集团,2021-12-31,A,1065509371.03,2021
603558,健盛集团,2022-12-31,A,1449849714.34,2022
603558,健盛集团,2023-12-31,A,1113626847.57,2023
603558,健盛集团,2024-12-31,A,1441700526.82,2024
603566,普莱柯,2019-12-31,A,192977908.43,2019
603566,普莱柯,2020-12-31,A,280316348.91,2020
603566,普莱柯,2021-12-31,A,326302338.61,2021
603566,普莱柯,2022-12-31,A,272073183.12,2022
603566,普莱柯,2023-12-31,A,368654089.91,2023
603566,普莱柯,2024-12-31,A,282827975.3,2024
603567,珍宝岛,2019-12-31,A,674352421.87,2019
603567,珍宝岛,2020-12-31,A,1403682184.12,2020
603567,珍宝岛,2021-12-31,A,2387775270.81,2021
603567,珍宝岛,2022-12-31,A,3887850398.77,2022
603567,珍宝岛,2023-12-31,A,2945977539.36,2023
603567,珍宝岛,2024-12-31,A,1246543187.2,2024
603577,汇金通,2019-12-31,A,1310732179.14,2019
603577,汇金通,2020-12-31,A,1174278555.58,2020
603577,汇金通,2021-12-31,A,2324844272.38,2021
603577,汇金通,2022-12-31,A,2780180525.58,2022
603577,汇金通,2023-12-31,A,2391732500.01,2023
603577,汇金通,2024-12-31,A,2845884808.61,2024
603578,三星新材,2019-12-31,A,171389778.39,2019
603578,三星新材,2020-12-31,A,206698098.44,2020
603578,三星新材,2021-12-31,A,504054158.0,2021
603578,三星新材,2022-12-31,A,478932589.2,2022
603578,三星新材,2023-12-31,A,263264900.84,2023
603578,三星新材,2024-12-31,A,399235444.27,2024
603579,荣泰健康,2019-12-31,A,1526065916.06,2019
603579,荣泰健康,2020-12-31,A,1588596096.83,2020
603579,荣泰健康,2021-12-31,A,1933372992.05,2021
603579,荣泰健康,2022-12-31,A,1690127435.63,2022
603579,荣泰健康,2023-12-31,A,1185950194.24,2023
603579,荣泰健康,2024-12-31,A,1100816226.94,2024
603580,艾艾精工,2019-12-31,A,107150239.43,2019
603580,艾艾精工,2020-12-31,A,104842925.26,2020
603580,艾艾精工,2021-12-31,A,153742928.63,2021
603580,艾艾精工,2022-12-31,A,110733594.94,2022
603580,艾艾精工,2023-12-31,A,92727249.56,2023
603580,艾艾精工,2024-12-31,A,109421010.67,2024
603583,捷昌驱动,2019-12-31,A,944235250.65,2019
603583,捷昌驱动,2020-12-31,A,1150519772.12,2020
603583,捷昌驱动,2021-12-31,A,1928099223.29,2021
603583,捷昌驱动,2022-12-31,A,2281870561.8,2022
603583,捷昌驱动,2023-12-31,A,1626169998.32,2023
603583,捷昌驱动,2024-12-31,A,2113785756.78,2024
603585,苏利股份,2019-12-31,A,869017063.17,2019
603585,苏利股份,2020-12-31,A,866581260.12,2020
603585,苏利股份,2021-12-31,A,1181596478.71,2021
603585,苏利股份,2022-12-31,A,2018898174.44,2022
603585,苏利股份,2023-12-31,A,1560387988.58,2023
603585,苏利股份,2024-12-31,A,1845093777.86,2024
603586,金麒麟,2019-12-31,A,916954962.97,2019
603586,金麒麟,2020-12-31,A,686715114.27,2020
603586,金麒麟,2021-12-31,A,1034348605.14,2021
603586,金麒麟,2022-12-31,A,1155130844.65,2022
603586,金麒麟,2023-12-31,A,926382187.5,2023
603586,金麒麟,2024-12-31,A,1043829531.93,2024
603587,地素时尚,2019-12-31,A,708791397.47,2019
603587,地素时尚,2020-12-31,A,804762330.4,2020
603587,地素时尚,2021-12-31,A,896417959.94,2021
603587,地素时尚,2022-12-31,A,859265804.75,2022
603587,地素时尚,2023-12-31,A,969906155.84,2023
603587,地素时尚,2024-12-31,A,646857913.98,2024
603589,口子窖,2019-12-31,A,1148010869.96,2019
603589,口子窖,2020-12-31,A,1187444008.82,2020
603589,口子窖,2021-12-31,A,1657864639.15,2021
603589,口子窖,2022-12-31,A,1562438470.5,2022
603589,口子窖,2023-12-31,A,1859114701.06,2023
603589,口子窖,2024-12-31,A,1808142437.6,2024
603590,康辰药业,2019-12-31,A,31846458.96,2019
603590,康辰药业,2020-12-31,A,40077720.99,2020
603590,康辰药业,2021-12-31,A,71803078.78,2021
603590,康辰药业,2022-12-31,A,71014598.68,2022
603590,康辰药业,2023-12-31,A,89385932.85,2023
603590,康辰药业,2024-12-31,A,67324089.6,2024
603595,东尼电子,2019-12-31,A,449629159.21,2019
603595,东尼电子,2020-12-31,A,627683402.88,2020
603595,东尼电子,2021-12-31,A,1078310481.92,2021
603595,东尼电子,2022-12-31,A,1682491990.78,2022
603595,东尼电子,2023-12-31,A,1851751208.48,2023
603595,东尼电子,2024-12-31,A,1464027712.88,2024
603596,伯特利,2019-12-31,A,1984985688.63,2019
603596,伯特利,2020-12-31,A,2383432967.88,2020
603596,伯特利,2021-12-31,A,2921646759.48,2021
603596,伯特利,2022-12-31,A,3652630560.53,2022
603596,伯特利,2023-12-31,A,4649594662.26,2023
603596,伯特利,2024-12-31,A,6019210847.82,2024
603599,广信股份,2019-12-31,A,1269762398.19,2019
603599,广信股份,2020-12-31,A,841054443.63,2020
603599,广信股份,2021-12-31,A,791496005.1,2021
603599,广信股份,2022-12-31,A,1223118068.92,2022
603599,广信股份,2023-12-31,A,1505769142.14,2023
603599,广信股份,2024-12-31,A,579353292.82,2024
603600,永艺股份,2019-12-31,A,1920710156.7,2019
603600,永艺股份,2020-12-31,A,2513290096.87,2020
603600,永艺股份,2021-12-31,A,4066090257.27,2021
603600,永艺股份,2022-12-31,A,2970517804.41,2022
603600,永艺股份,2023-12-31,A,2598384636.13,2023
603600,永艺股份,2024-12-31,A,3550435235.88,2024
603601,再升科技,2019-12-31,A,407247902.59,2019
603601,再升科技,2020-12-31,A,923564877.51,2020
603601,再升科技,2021-12-31,A,861091149.59,2021
603601,再升科技,2022-12-31,A,977698205.4,2022
603601,再升科技,2023-12-31,A,965204262.29,2023
603601,再升科技,2024-12-31,A,857697288.23,2024
603605,珀莱雅,2019-12-31,A,1283742313.97,2019
603605,珀莱雅,2020-12-31,A,1455030507.05,2020
603605,珀莱雅,2021-12-31,A,1616390215.85,2021
603605,珀莱雅,2022-12-31,A,2241842834.78,2022
603605,珀莱雅,2023-12-31,A,2509354309.8,2023
603605,珀莱雅,2024-12-31,A,3090587614.75,2024
603606,东方电缆,2019-12-31,A,2704371313.6,2019
603606,东方电缆,2020-12-31,A,4288913049.63,2020
603606,东方电缆,2021-12-31,A,5323973487.67,2021
603606,东方电缆,2022-12-31,A,5277744652.19,2022
603606,东方电缆,2023-12-31,A,6191562117.8,2023
603606,东方电缆,2024-12-31,A,7345847159.66,2024
603607,京华激光,2019-12-31,A,191481801.35,2019
603607,京华激光,2020-12-31,A,170253085.68,2020
603607,京华激光,2021-12-31,A,214160000.78,2021
603607,京华激光,2022-12-31,A,396709649.28,2022
603607,京华激光,2023-12-31,A,353305548.98,2023
603607,京华激光,2024-12-31,A,353449346.0,2024
603608,天创时尚,2019-12-31,A,981982764.0,2019
603608,天创时尚,2020-12-31,A,719728435.0,2020
603608,天创时尚,2021-12-31,A,792125541.0,2021
603608,天创时尚,2022-12-31,A,636944596.0,2022
603608,天创时尚,2023-12-31,A,478140323.0,2023
603609,禾丰牧业,2019-12-31,A,16331792562.75,2019
603609,禾丰牧业,2020-12-31,A,22505368996.49,2020
603609,禾丰股份,2021-12-31,A,28110569320.03,2021
603609,禾丰股份,2022-12-31,A,31966060633.58,2022
603609,禾丰股份,2023-12-31,A,34376170787.12,2023
603609,禾丰股份,2024-12-31,A,30793203529.15,2024
603610,麒盛科技,2019-12-31,A,1633997894.11,2019
603610,麒盛科技,2020-12-31,A,1503717444.86,2020
603610,麒盛科技,2021-12-31,A,2335612416.09,2021
603610,麒盛科技,2022-12-31,A,1869170751.18,2022
603610,麒盛科技,2023-12-31,A,1992363520.78,2023
603610,麒盛科技,2024-12-31,A,1860157783.26,2024
603611,诺力股份,2019-12-31,A,2175714895.09,2019
603611,诺力股份,2020-12-31,A,2814243159.51,2020
603611,诺力股份,2021-12-31,A,4095878567.29,2021
603611,诺力股份,2022-12-31,A,5060507831.65,2022
603611,诺力股份,2023-12-31,A,5304155843.13,2023
603611,诺力股份,2024-12-31,A,4222903877.11,2024
603612,索通发展,2019-12-31,A,2898592314.31,2019
603612,索通发展,2020-12-31,A,4326137734.01,2020
603612,索通发展,2021-12-31,A,10237751048.62,2021
603612,索通发展,2022-12-31,A,21503125816.3,2022
603612,索通发展,2023-12-31,A,10563232620.65,2023
603612,索通发展,2024-12-31,A,11298614336.91,2024
603615,茶花股份,2019-12-31,A,497856487.38,2019
603615,茶花股份,2020-12-31,A,538372241.7,2020
603615,茶花股份,2021-12-31,A,658560098.12,2021
603615,茶花股份,2022-12-31,A,413149083.7,2022
603615,茶花股份,2023-12-31,A,409632330.47,2023
603615,茶花股份,2024-12-31,A,315961830.47,2024
603616,韩建河山,2019-12-31,A,641093098.91,2019
603616,韩建河山,2020-12-31,A,616449401.94,2020
603616,韩建河山,2021-12-31,A,1078299751.44,2021
603616,韩建河山,2022-12-31,A,689388929.95,2022
603616,韩建河山,2023-12-31,A,521356736.82,2023
603616,韩建河山,2024-12-31,A,513166817.28,2024
603617,君禾股份,2019-12-31,A,465985446.48,2019
603617,君禾股份,2020-12-31,A,501175679.1,2020
603617,君禾股份,2021-12-31,A,962359401.88,2021
603617,君禾股份,2022-12-31,A,657890301.33,2022
603617,君禾股份,2023-12-31,A,476072380.27,2023
603617,君禾股份,2024-12-31,A,746120002.32,2024
603618,杭电股份,2019-12-31,A,4940237856.57,2019
603618,杭电股份,2020-12-31,A,5263017480.22,2020
603618,杭电股份,2021-12-31,A,8049352332.25,2021
603618,杭电股份,2022-12-31,A,7243918929.4,2022
603618,杭电股份,2023-12-31,A,6725899905.39,2023
603618,杭电股份,2024-12-31,A,8304235469.44,2024
603626,科森科技,2019-12-31,A,1695913922.58,2019
603626,科森科技,2020-12-31,A,2503823359.15,2020
603626,科森科技,2021-12-31,A,2899930498.66,2021
603626,科森科技,2022-12-31,A,2803066932.58,2022
603626,科森科技,2023-12-31,A,1806676219.58,2023
603626,科森科技,2024-12-31,A,2227012310.61,2024
603628,清源股份,2019-12-31,A,1068848240.66,2019
603628,清源股份,2020-12-31,A,598124837.09,2020
603628,清源股份,2021-12-31,A,735804348.17,2021
603628,清源股份,2022-12-31,A,1121193256.3,2022
603628,清源股份,2023-12-31,A,1522012365.99,2023
603628,清源股份,2024-12-31,A,1045876569.39,2024
603629,利通电子,2019-12-31,A,847509160.71,2019
603629,利通电子,2020-12-31,A,1070351274.53,2020
603629,利通电子,2021-12-31,A,1350559010.21,2021
603629,利通电子,2022-12-31,A,1148723857.7,2022
603629,利通电子,2023-12-31,A,1188964858.59,2023
603629,利通电子,2024-12-31,A,3412396482.74,2024
603630,拉芳家化,2019-12-31,A,387055870.14,2019
603630,拉芳家化,2020-12-31,A,523917441.07,2020
603630,拉芳家化,2021-12-31,A,582003927.75,2021
603630,拉芳家化,2022-12-31,A,521025691.62,2022
603630,拉芳家化,2023-12-31,A,483639964.36,2023
603630,拉芳家化,2024-12-31,A,440126731.32,2024
603633,徕木股份,2019-12-31,A,199129405.85,2019
603633,徕木股份,2020-12-31,A,196638221.33,2020
603633,徕木股份,2021-12-31,A,362899818.69,2021
603633,徕木股份,2022-12-31,A,397829724.58,2022
603633,徕木股份,2023-12-31,A,390177106.43,2023
603633,徕木股份,2024-12-31,A,525885116.78,2024
603638,艾迪精密,2019-12-31,A,555014947.89,2019
603638,艾迪精密,2020-12-31,A,659545917.03,2020
603638,艾迪精密,2021-12-31,A,1098498357.72,2021
603638,艾迪精密,2022-12-31,A,859990165.73,2022
603638,艾迪精密,2023-12-31,A,782132763.18,2023
603638,艾迪精密,2024-12-31,A,919516729.18,2024
603639,海利尔,2019-12-31,A,1368044513.89,2019
603639,海利尔,2020-12-31,A,1642617803.93,2020
603639,海利尔,2021-12-31,A,2135312032.09,2021
603639,海利尔,2022-12-31,A,2863175516.89,2022
603639,海利尔,2023-12-31,A,2427652658.44,2023
603639,海利尔,2024-12-31,A,2403605087.66,2024
603650,彤程新材,2019-12-31,A,822094252.77,2019
603650,彤程新材,2020-12-31,A,1004334868.32,2020
603650,彤程新材,2021-12-31,A,1091585860.69,2021
603650,彤程新材,2022-12-31,A,1253911132.87,2022
603650,彤程新材,2023-12-31,A,1515271274.51,2023
603650,彤程新材,2024-12-31,A,1732674036.15,2024
603655,朗博科技,2019-12-31,A,37600289.85,2019
603655,朗博科技,2020-12-31,A,39712513.79,2020
603655,朗博科技,2021-12-31,A,51876671.09,2021
603655,朗博科技,2022-12-31,A,52940493.47,2022
603655,朗博科技,2023-12-31,A,55149593.76,2023
603655,朗博科技,2024-12-31,A,69228338.18,2024
603656,泰禾光电,2019-12-31,A,192731369.65,2019
603656,泰禾智能,2020-12-31,A,278282765.78,2020
603656,泰禾智能,2021-12-31,A,281520599.72,2021
603656,泰禾智能,2022-12-31,A,238751098.03,2022
603656,泰禾智能,2023-12-31,A,228298615.64,2023
603656,泰禾智能,2024-12-31,A,252163652.18,2024
603657,春光科技,2019-12-31,A,247297334.57,2019
603657,春光科技,2020-12-31,A,394381616.53,2020
603657,春光科技,2021-12-31,A,750630329.5,2021
603657,春光科技,2022-12-31,A,1121026569.42,2022
603657,春光科技,2023-12-31,A,981818912.88,2023
603657,春光科技,2024-12-31,A,948908980.75,2024
603658,安图生物,2019-12-31,A,978550676.41,2019
603658,安图生物,2020-12-31,A,1256046679.9,2020
603658,安图生物,2021-12-31,A,1431027149.59,2021
603658,安图生物,2022-12-31,A,1607269803.05,2022
603658,安图生物,2023-12-31,A,1388950459.04,2023
603658,安图生物,2024-12-31,A,1642915029.71,2024
603659,璞泰来,2019-12-31,A,1851517020.53,2019
603659,璞泰来,2020-12-31,A,2261988679.23,2020
